gamma,crater_fraction,rms_slope_deg,chi2
460.0,0.35,28.990594085919405,51266.04825191953
460.0,0.36,29.401828726586587,46485.15393021504
460.0,0.37,29.80739035005445,41938.33446873292
460.0,0.38,30.207507452510978,37625.5900025595
460.0,0.39,30.602393591130962,33546.92067034701
460.0,0.4,30.992248716727225,29702.32661441378
460.0,0.41,31.377260357342664,26091.807980847425
460.0,0.42,31.75760467266784,22715.36491961125
460.0,0.43,32.13344739610802,19572.997584654102
460.0,0.44,32.504944678793535,16664.706134023574
460.0,0.45,32.87224384772684,13990.490729982805
460.0,0.46,33.23548408850701,11550.351539131028
460.0,0.47,33.59479706160449,9344.28873252791
460.0,0.48,33.950307459924076,7372.302485821841
460.0,0.49,34.30213351435102,5634.392979382427
460.0,0.5,34.650387453091355,4130.560398437166
460.0,0.51,34.995175919865545,2860.8049332125283
460.0,0.52,35.33660035537268,1825.1267790796603
460.0,0.53,35.67475734589251,1023.5261367047957
460.0,0.54,36.00973894242082,456.0032122045756
460.0,0.55,36.34163295332621,122.55821730646417
460.0,0.56,36.67052321316499,23.191369514435173
460.0,0.57,36.996489829986025,157.9028922801304
460.0,0.58,37.3196094131925,526.6930151796948
460.0,0.59,37.639955283796944,1129.561974096471
460.0,0.6,37.957597668704224,1966.5100114098263
460.0,0.61,38.27260388048098,3037.5373761902715
460.0,0.62,38.58503848391491,4342.644324401185
460.0,0.63,38.894963450531506,5881.831119107321
460.0,0.64,39.20243830211545,7655.098030690389
460.0,0.65,39.50752024417827,9662.445337072
460.0,0.66,39.810264290219706,11903.873323944204
460.0,0.67,40.11072337754743,14379.382285007956
460.0,0.68,40.40894847534537,17088.972522219785
460.0,0.69,40.70498868561572,20032.64434604698
460.0,0.7,40.998891337560465,23210.398075731802
460.0,0.71,41.290702075916286,26622.234039564555
460.0,0.72,41.58046494370962,30268.15257516661
460.0,0.73,41.86822245985673,34148.15402978312
460.0,0.74,42.15401569199592,38262.23876058625
460.0,0.75,42.43788432490509,42610.40713498899
460.0,0.76,42.71986672482737,47192.65953097029
460.0,0.77,43.0,52008.9963374117
460.0,0.78,43.27832005765689,57059.417954446224
460.0,0.79,43.554861657752674,62343.92479381967
460.0,0.8,43.829658463635795,67862.5172792651
460.0,0.81,44.10274308987988,73615.19584689094
460.0,0.82,44.374147147465656,79601.96094558315
460.0,0.83,44.64390128649065,85822.81303742257
460.0,0.84,44.912035236570034,92277.75259811689
460.0,0.85,45.17857784507936,98966.78011744935
460.0,0.86,45.443557113378375,105889.89609974375
460.0,0.87,45.70700023114478,113047.10106434693
460.0,0.88,45.96893360893699,120438.39554612937
460.0,0.89,46.22938290909629,128063.78009600463
460.0,0.9,46.488373075090834,135923.25528146842
460.0,0.91,46.74592835939637,144016.82168715828
460.0,0.92,47.00207235000181,152344.47991543464
460.0,0.93,47.25682799562188,160906.2305869841
460.0,0.94,47.51021762969286,169702.074341446
460.0,0.95,47.76226299322265,178732.01183806357
460.0,0.96,48.01298525656109,187996.04375635987
460.0,0.97,48.26240504015252,197494.17079684063
460.0,0.98,48.51054243432789,207226.3936817247
460.0,0.99,48.75741701819031,217192.7131557031
460.0,1.0,49.00304787764431,227393.12998672863
470.0,0.0,0.0,333244.32790798985
470.0,0.01,4.900304787764432,321059.40392395935
470.0,0.02,6.930077490618269,309101.43317412393
470.0,0.03,8.487576864981019,297370.41571313184
470.0,0.04,9.800609575528863,285866.3515970422
470.0,0.05,10.957414615908949,274589.2408833617
470.0,0.06,12.003246314140272,263539.08363108203
470.0,0.07,12.964987816843836,252715.87990071793
470.0,0.08,13.860154981236539,242119.62975434668
470.0,0.09,14.700914363293293,231750.33325564905
470.0,0.1,15.496124358363613,221607.9904699509
470.0,0.11,16.252472339396768,211692.60146426596
470.0,0.12,16.975153729962038,202004.16630734003
470.0,0.13,17.66830017768634,192542.68506969674
470.0,0.14,18.335261606582495,183308.15782368384
470.0,0.15,18.978798834352112,174300.58464352158
470.0,0.16,19.601219151057727,165519.9656053519
470.0,0.17,20.204474237672684,156966.30078728954
470.0,0.18,20.79023247185481,148639.59026947437
470.0,0.19,21.359933362413685,140539.83413412506
470.0,0.2,21.914829231817897,132667.03246559485
470.0,0.21,22.456017618285017,125021.18535042851
470.0,0.22,22.984466804468497,117602.2928774209
470.0,0.23,23.501036175000905,110410.35513767778
470.0,0.24,24.006492628280544,103445.37222467789
470.0,0.25,24.501523938822157,96707.34423433714
470.0,0.26,24.986749735362988,90196.27126507458
470.0,0.27,25.46273059494306,83912.15341788046
470.0,0.28,25.929975633687672,77854.99079638631
470.0,0.29,26.38894888730173,72024.7835069369
470.0,0.3,26.840074709091443,66421.53165866472
470.0,0.31,27.283742364320137,61045.23536356648
470.0,0.32,27.720309962473078,55895.894736581984
470.0,0.33,28.150107840443013,50973.50989567543
470.0,0.34,28.57344148753451,46278.080961919106
470.0,0.35,28.990594085919405,41809.608059579834
470.0,0.36,29.401828726586587,37568.09131620777
470.0,0.37,29.80739035005445,33553.53086272828
470.0,0.38,30.207507452510978,29765.926833536436
470.0,0.39,30.602393591130962,26205.27936659451
470.0,0.4,30.992248716727225,22871.588603532524
470.0,0.41,31.377260357342664,19764.854689751875
470.0,0.42,31.75760467266784,16885.077774532285
470.0,0.43,32.13344739610802,14232.258011142116
470.0,0.44,32.504944678793535,11806.395556952117
470.0,0.45,32.87224384772684,9607.490573552797
470.0,0.46,33.23548408850701,7635.543226875553
470.0,0.47,33.59479706160449,5890.553687317661
470.0,0.48,33.950307459924076,4372.522129871198
470.0,0.49,34.30213351435102,3081.4487342562647
470.0,0.5,34.650387453091355,2017.333685058359
470.0,0.51,34.995175919865545,1180.1771718702673
470.0,0.52,35.33660035537268,569.9793894385551
470.0,0.53,35.67475734589251,186.74053781484753
470.0,0.54,36.00973894242082,30.4608225120532
470.0,0.55,36.34163295332621,101.14045466572853
470.0,0.56,36.67052321316499,398.7796512007662
470.0,0.57,36.996489829986025,923.3786350036023
470.0,0.58,37.3196094131925,1674.9376351001708
470.0,0.59,37.639955283796944,2653.4568868397537
470.0,0.6,37.957597668704224,3858.936632085031
470.0,0.61,38.27260388048098,5291.377119408509
470.0,0.62,38.58503848391491,6950.77860429558
470.0,0.63,38.894963450531506,8837.141349354468
470.0,0.64,39.20243830211545,10950.465624533315
470.0,0.65,39.50752024417827,13290.7517073447
470.0,0.66,39.810264290219706,15857.999883097835
470.0,0.67,40.11072337754743,18652.210445138775
470.0,0.68,40.40894847534537,21673.383695098943
470.0,0.69,40.70498868561572,24921.519943152216
470.0,0.7,40.998891337560465,28396.619508281194
470.0,0.71,41.290702075916286,32098.682718552405
470.0,0.72,41.58046494370962,36027.70991140152
470.0,0.73,41.86822245985673,40183.70143392853
470.0,0.74,42.15401569199592,44566.65764320337
470.0,0.75,42.43788432490509,49176.57890658236
470.0,0.76,42.71986672482737,54013.46560203611
470.0,0.77,43.0,59077.31811848903
470.0,0.78,43.27832005765689,64368.136856171215
470.0,0.79,43.554861657752674,69885.92222698298
470.0,0.8,43.829658463635795,75630.67465487268
470.0,0.81,44.10274308987988,81602.39457622834
470.0,0.82,44.374147147465656,87801.08244028356
470.0,0.83,44.64390128649065,94226.73870953865
470.0,0.84,44.912035236570034,100879.36386019691
470.0,0.85,45.17857784507936,107758.95838261743
470.0,0.86,45.443557113378375,114865.52278178484
470.0,0.87,45.70700023114478,122199.0575777964
470.0,0.88,45.96893360893699,129759.5633063677
470.0,0.89,46.22938290909629,137547.0405193574
470.0,0.9,46.488373075090834,145561.48978531186
470.0,0.91,46.74592835939637,153802.9116900307
470.0,0.92,47.00207235000181,162271.30683715403
470.0,0.93,47.25682799562188,170966.675848772
470.0,0.94,47.51021762969286,179889.01936605843
470.0,0.95,47.76226299322265,189038.33804992936
470.0,0.96,48.01298525656109,198414.63258172604
470.0,0.97,48.26240504015252,208017.90366392606
470.0,0.98,48.51054243432789,217848.1520208822
470.0,0.99,48.75741701819031,227905.37839959026
470.0,1.0,49.00304787764431,238189.58357048788
480.0,0.0,0.0,303269.9511732254
480.0,0.01,4.900304787764432,291823.5414309283
480.0,0.02,6.930077490618269,280597.3409787998
480.0,0.03,8.487576864981019,269591.3498709312
480.0,0.04,9.800609575528863,258805.56816282144
480.0,0.05,10.957414615908949,248239.9959114128
480.0,0.06,12.003246314140272,237894.63317512878
480.0,0.07,12.964987816843836,227769.48001391237
480.0,0.08,13.860154981236539,217864.53648926562
480.0,0.09,14.700914363293293,208179.80266429042
480.0,0.1,15.496124358363613,198715.27860373023
480.0,0.11,16.252472339396768,189470.96437401316
480.0,0.12,16.975153729962038,180446.86004329624
480.0,0.13,17.66830017768634,171642.96568151095
480.0,0.14,18.335261606582495,163059.2813604099
480.0,0.15,18.978798834352112,154695.80715361534
480.0,0.16,19.601219151057727,146552.54313666842
480.0,0.17,20.204474237672684,138629.48938708034
480.0,0.18,20.79023247185481,130926.645984385
480.0,0.19,21.359933362413685,123444.01301019274
480.0,0.2,21.914829231817897,116181.59054824615
480.0,0.21,22.456017618285017,109139.37868447747
480.0,0.22,22.984466804468497,102317.37750706702
480.0,0.23,23.501036175000905,95715.58710650449
480.0,0.24,24.006492628280544,89334.007575651
480.0,0.25,24.501523938822157,83172.63900980377
480.0,0.26,24.986749735362988,77231.48150676192
480.0,0.27,25.46273059494306,71510.53516689524
480.0,0.28,25.929975633687672,66009.80009321409
480.0,0.29,26.38894888730173,60729.27639144212
480.0,0.3,26.840074709091443,55668.96417009048
480.0,0.31,27.283742364320137,50828.86354053505
480.0,0.32,27.720309962473078,46208.97461709549
480.0,0.33,28.150107840443013,41809.297517116844
480.0,0.34,28.57344148753451,37629.8323610537
480.0,0.35,28.990594085919405,33670.57927255685
480.0,0.36,29.401828726586587,29931.53837856267
480.0,0.37,29.80739035005445,26412.709809385284
480.0,0.38,30.207507452510978,23114.093698811597
480.0,0.39,30.602393591130962,20035.690184199157
480.0,0.4,30.992248716727225,17177.49940657727
480.0,0.41,31.377260357342664,14539.521510751129
480.0,0.42,31.75760467266784,12121.756645409285
480.0,0.43,32.13344739610802,9924.20496323456
480.0,0.44,32.504944678793535,7946.866621018376
480.0,0.45,32.87224384772684,6189.741779778779
480.0,0.46,33.23548408850701,4652.830604882222
480.0,0.47,33.59479706160449,3336.133266169254
480.0,0.48,33.950307459924076,2239.649938084211
480.0,0.49,34.30213351435102,1363.3807998091734
480.0,0.5,34.650387453091355,707.3260354021659
480.0,0.51,34.995175919865545,271.4858339399197
480.0,0.52,35.33660035537268,55.86038966525412
480.0,0.53,35.67475734589251,60.4499021392975
480.0,0.54,36.00973894242082,285.25457639871263
480.0,0.55,36.34163295332621,730.2746231180998
480.0,0.56,36.67052321316499,1395.5102587777899
480.0,0.57,36.996489829986025,2280.9617058371864
480.0,0.58,37.3196094131925,3386.6291929139625
480.0,0.59,37.639955283796944,4712.512954969144
480.0,0.6,37.957597668704224,6258.613233498524
480.0,0.61,38.27260388048098,8024.9302767304725
480.0,0.62,38.58503848391491,10011.464339830485
480.0,0.63,38.894963450531506,12218.21568511267
480.0,0.64,39.20243830211545,14645.184582258453
480.0,0.65,39.50752024417827,17292.371308542803
480.0,0.66,39.810264290219706,20159.776149068246
480.0,0.67,40.11072337754743,23247.399397006895
480.0,0.68,40.40894847534537,26555.241353851026
480.0,0.69,40.70498868561572,30083.302329672173
480.0,0.7,40.998891337560465,33831.58264338962
480.0,0.71,41.290702075916286,37800.08262304787
480.0,0.72,41.58046494370962,41988.80260610429
480.0,0.73,41.86822245985673,46397.742939726755
480.0,0.74,42.15401569199592,51026.903981101976
480.0,0.75,42.43788432490509,55876.286097754724
480.0,0.76,42.71986672482737,60945.889667878604
480.0,0.77,43.0,66235.71508067874
480.0,0.78,43.27832005765689,71745.76273672673
480.0,0.79,43.554861657752674,77476.03304832871
480.0,0.8,43.829658463635795,83426.52643990674
480.0,0.81,44.10274308987988,89597.243348394
480.0,0.82,44.374147147465656,95988.18422364478
480.0,0.83,44.64390128649065,102599.34952885982
480.0,0.84,44.912035236570034,109430.73974102663
480.0,0.85,45.17857784507936,116482.3553513772
480.0,0.86,45.443557113378375,123754.1968658623
480.0,0.87,45.70700023114478,131246.26480564373
480.0,0.88,45.96893360893699,138958.5597076052
480.0,0.89,46.22938290909629,146891.08212488279
480.0,0.9,46.488373075090834,155043.83262741542
480.0,0.91,46.74592835939637,163416.81180251637
480.0,0.92,47.00207235000181,172010.02025546713
480.0,0.93,47.25682799562188,180823.45861013388
480.0,0.94,47.51021762969286,189857.12750960814
480.0,0.95,47.76226299322265,199111.02761687269
480.0,0.96,48.01298525656109,208585.15961549283
480.0,0.97,48.26240504015252,218279.52421033577
480.0,0.98,48.51054243432789,228194.12212831798
480.0,0.99,48.75741701819031,238328.95411918257
480.0,1.0,49.00304787764431,248684.02095630777
490.0,0.0,0.0,275881.2235707901
490.0,0.01,4.900304787764432,265127.1502695798
490.0,0.02,6.930077490618269,254586.89217201577
490.0,0.03,8.487576864981019,244260.449331661
490.0,0.04,9.800609575528863,234147.8218034823
490.0,0.05,10.957414615908949,224249.00964388752
490.0,0.06,12.003246314140272,214564.01291076245
490.0,0.07,12.964987816843836,205092.8316635097
490.0,0.08,13.860154981236539,195835.46596308847
490.0,0.09,14.700914363293293,186791.91587205496
490.0,0.1,15.496124358363613,177962.18145460458
490.0,0.11,16.252472339396768,169346.26277661519
490.0,0.12,16.975153729962038,160944.15990569102
490.0,0.13,17.66830017768634,152755.8729112089
490.0,0.14,18.335261606582495,144781.4018643648
490.0,0.15,18.978798834352112,137020.74683822243
490.0,0.16,19.601219151057727,129473.90790776274
490.0,0.17,20.204474237672684,122140.88514993538
490.0,0.18,20.79023247185481,115021.67864371114
490.0,0.19,21.359933362413685,108116.2884701363
490.0,0.2,21.914829231817897,101424.71471238836
490.0,0.21,22.456017618285017,94946.9574558336
490.0,0.22,22.984466804468497,88683.0167880862
490.0,0.23,23.501036175000905,82632.89279906903
490.0,0.24,24.006492628280544,76796.5855810766
490.0,0.25,24.501523938822157,71174.09522883945
490.0,0.26,24.986749735362988,65765.4218395908
490.0,0.27,25.46273059494306,60570.56551313501
490.0,0.28,25.929975633687672,55589.526351918255
490.0,0.29,26.38894888730173,50822.30446110115
490.0,0.3,26.840074709091443,46268.899948633676
490.0,0.31,27.283742364320137,41929.31292533254
490.0,0.32,27.720309962473078,37803.543504960544
490.0,0.33,28.150107840443013,33891.59180430874
490.0,0.34,28.57344148753451,30193.45794328088
490.0,0.35,28.990594085919405,26709.14204498054
490.0,0.36,29.401828726586587,23438.644235800963
490.0,0.37,29.80739035005445,20381.96464551766
490.0,0.38,30.207507452510978,17539.103407383926
490.0,0.39,30.602393591130962,14910.060658229298
490.0,0.4,30.992248716727225,12494.83653856112
490.0,0.41,31.377260357342664,10293.431192669326
490.0,0.42,31.75760467266784,8305.844768734465
490.0,0.43,32.13344739610802,6532.077418939256
490.0,0.44,32.504944678793535,4972.129299583589
490.0,0.45,32.87224384772684,3626.000571203253
490.0,0.46,33.23548408850701,2493.6913986924333
490.0,0.47,33.59479706160449,1575.2019514301826
490.0,0.48,33.950307459924076,870.5324034109184
490.0,0.49,34.30213351435102,379.68293337921074
490.0,0.5,34.650387453091355,102.65372496890026
490.0,0.51,34.995175919865545,39.44496684676307
490.0,0.52,35.33660035537268,190.05685286088723
490.0,0.53,35.67475734589251,554.48958219392
490.0,0.54,36.00973894242082,1132.7433595213613
490.0,0.55,36.34163295332621,1924.8183951751048
490.0,0.56,36.67052321316499,2930.7149053124144
490.0,0.57,36.996489829986025,4150.4331120905035
490.0,0.58,37.3196094131925,5583.973243847049
490.0,0.59,37.639955283796944,7231.335535286627
490.0,0.6,37.957597668704224,9092.520227673576
490.0,0.61,38.27260388048098,11167.527569031296
490.0,0.62,38.58503848391491,13456.357814348397
490.0,0.63,38.894963450531506,15959.011225791823
490.0,0.64,39.20243830211545,18675.48807292731
490.0,0.65,39.50752024417827,21605.788632947428
490.0,0.66,39.810264290219706,24749.913190907475
490.0,0.67,40.11072337754743,28107.86203996959
490.0,0.68,40.40894847534537,31679.63548165535
490.0,0.69,40.70498868561572,35465.23382610713
490.0,0.7,40.998891337560465,39464.65739235886
490.0,0.71,41.290702075916286,43677.90650861597
490.0,0.72,41.58046494370962,48104.98151254555
490.0,0.73,41.86822245985673,52745.88275157673
490.0,0.74,42.15401569199592,57600.610583211695
490.0,0.75,42.43788432490509,62669.16537534794
490.0,0.76,42.71986672482737,67951.5475066122
490.0,0.77,43.0,73447.75736670614
490.0,0.78,43.27832005765689,79157.79535676504
490.0,0.79,43.554861657752674,85081.66188972918
490.0,0.8,43.829658463635795,91219.35739072898
490.0,0.81,44.10274308987988,97570.88229748436
490.0,0.82,44.374147147465656,104136.23706071863
490.0,0.83,44.64390128649065,110915.42214458827
490.0,0.84,44.912035236570034,117908.43802712782
490.0,0.85,45.17857784507936,125115.28520071231
490.0,0.86,45.443557113378375,132535.9641725366
490.0,0.87,45.70700023114478,140170.47546511292
490.0,0.88,45.96893360893699,148018.81961678754
490.0,0.89,46.22938290909629,156080.9971822765
490.0,0.9,46.488373075090834,164357.00873322273
490.0,0.91,46.74592835939637,172846.85485877376
490.0,0.92,47.00207235000181,181550.5361661824
490.0,0.93,47.25682799562188,190468.05328143027
490.0,0.94,47.51021762969286,199599.40684987605
490.0,0.95,47.76226299322265,208944.59753692904
490.0,0.96,48.01298525656109,218503.62602874896
490.0,0.97,48.26240504015252,228276.49303297367
490.0,0.98,48.51054243432789,238263.19927947613
490.0,0.99,48.75741701819031,248463.745521151
490.0,1.0,49.00304787764431,258878.1325347334
500.0,0.0,0.0,250844.87330073395
500.0,0.01,4.900304787764432,240740.45599889665
500.0,0.02,6.930077490618269,230843.78681148254
500.0,0.03,8.487576864981019,221154.86579155043
500.0,0.04,9.800609575528863,211673.69299356095
500.0,0.05,10.957414615908949,202400.26847341328
500.0,0.06,12.003246314140272,193334.59228848288
500.0,0.07,12.964987816843836,184476.6644976599
500.0,0.08,13.860154981236539,175826.4851613892
500.0,0.09,14.700914363293293,167384.05434171093
500.0,0.1,15.496124358363613,159149.37210230308
500.0,0.11,16.252472339396768,151122.43850852424
500.0,0.12,16.975153729962038,143303.25362745853
500.0,0.13,17.66830017768634,135691.81752796116
500.0,0.14,18.335261606582495,128288.13028070559
500.0,0.15,18.978798834352112,121092.19195823232
500.0,0.16,19.601219151057727,114104.00263499832
500.0,0.17,20.204474237672684,107323.56238742884
500.0,0.18,20.79023247185481,100750.87129397006
500.0,0.19,21.359933362413685,94385.92943514357
500.0,0.2,21.914829231817897,88228.7368936024
500.0,0.21,22.456017618285017,82279.29375418874
500.0,0.22,22.984466804468497,76537.60010399333
500.0,0.23,23.501036175000905,71003.65603241663
500.0,0.24,24.006492628280544,65677.46163123181
500.0,0.25,24.501523938822157,60559.01699464964
500.0,0.26,24.986749735362988,55648.322219385285
500.0,0.27,25.46273059494306,50945.37740472726
500.0,0.28,25.929975633687672,46450.1826526082
500.0,0.29,26.38894888730173,42162.73806767808
500.0,0.3,26.840074709091443,38083.04375737934
500.0,0.31,27.283742364320137,34211.09983202466
500.0,0.32,27.720309962473078,30546.906404876863
500.0,0.33,28.150107840443013,27090.4635922313
500.0,0.34,28.57344148753451,23841.771513500888
500.0,0.35,28.990594085919405,20800.83029130366
500.0,0.36,29.401828726586587,17967.640051553055
500.0,0.37,29.80739035005445,15342.200923551163
500.0,0.38,30.207507452510978,12924.513040084632
500.0,0.39,30.602393591130962,10714.576537523777
500.0,0.4,30.992248716727225,8712.391555924753
500.0,0.41,31.377260357342664,6917.958239134906
500.0,0.42,31.75760467266784,5331.276734901509
500.0,0.43,32.13344739610802,3952.34719498398
500.0,0.44,32.504944678793535,2781.1697752695973
500.0,0.45,32.87224384772684,1817.744635892994
500.0,0.46,33.23548408850701,1062.0719413594531
500.0,0.47,33.59479706160449,514.1518606721904
500.0,0.48,33.950307459924076,173.98456746374592
500.0,0.49,34.30213351435102,41.57024013166421
500.0,0.5,34.650387453091355,116.909061978575
500.0,0.51,34.995175919865545,400.0012213568637
500.0,0.52,35.33660035537268,890.8469118180954
500.0,0.53,35.67475734589251,1589.4463322673582
500.0,0.54,36.00973894242082,2495.799687122717
500.0,0.55,36.34163295332621,3609.907186479963
500.0,0.56,36.67052321316499,4931.76904628284
500.0,0.57,36.996489829986025,6461.385488498973
500.0,0.58,37.3196094131925,8198.75674130177
500.0,0.59,37.639955283796944,10143.883039258288
500.0,0.6,37.957597668704224,12296.764623523652
500.0,0.61,38.27260388048098,14657.401742041953
500.0,0.62,38.58503848391491,17225.794649754036
500.0,0.63,38.894963450531506,20001.94360881245
500.0,0.64,39.20243830211545,22985.84888880366
500.0,0.65,39.50752024417827,26177.510766978085
500.0,0.66,39.810264290219706,29576.929528488003
500.0,0.67,40.11072337754743,33184.10546663379
500.0,0.68,40.40894847534537,36999.038883118636
500.0,0.69,40.70498868561572,41021.73008831241
500.0,0.7,40.998891337560465,45252.17940152477
500.0,0.71,41.290702075916286,49690.3871512876
500.0,0.72,41.58046494370962,54336.353675647966
500.0,0.73,41.86822245985673,59190.07932247123
500.0,0.74,42.15401569199592,64251.56444975506
500.0,0.75,42.43788432490509,69520.8094259548
500.0,0.76,42.71986672482737,74997.8146303205
500.0,0.77,43.0,80682.58045324628
500.0,0.78,43.27832005765689,86575.10729663225
500.0,0.79,43.554861657752674,92675.39557425986
500.0,0.8,43.829658463635795,98983.44571218097
500.0,0.81,44.10274308987988,105499.25814912119
500.0,0.82,44.374147147465656,112222.83333689818
500.0,0.83,44.64390128649065,119154.17174085598
500.0,0.84,44.912035236570034,126293.27384031459
500.0,0.85,45.17857784507936,133640.14012903746
500.0,0.86,45.443557113378375,141194.77111571605
500.0,0.87,45.70700023114478,148957.16732447295
500.0,0.88,45.96893360893699,156927.32929538394
500.0,0.89,46.22938290909629,165105.2575850206
500.0,0.9,46.488373075090834,173490.9527670128
500.0,0.91,46.74592835939637,182084.41543263383
500.0,0.92,47.00207235000181,190885.6461914079
500.0,0.93,47.25682799562188,199894.6456717411
500.0,0.94,47.51021762969286,209111.41452157704
500.0,0.95,47.76226299322265,218535.95340907926
500.0,0.96,48.01298525656109,228168.2630233389
500.0,0.97,48.26240504015252,238008.34407511182
500.0,0.98,48.51054243432789,248056.19729758514
500.0,0.99,48.75741701819031,258311.82344717337
500.0,1.0,49.00304787764431,268775.22330434795
510.0,0.0,0.0,227950.80799463618
510.0,0.01,4.900304787764432,218456.5589016944
510.0,0.02,6.930077490618269,209164.2967002061
510.0,0.03,8.487576864981019,200074.02144274776
510.0,0.04,9.800609575528863,191185.73318329646
510.0,0.05,10.957414615908949,182499.43197726618
510.0,0.06,12.003246314140272,174015.1178815458
510.0,0.07,12.964987816843836,165732.79095453778
510.0,0.08,13.860154981236539,157652.45125619817
510.0,0.09,14.700914363293293,149774.09884807735
510.0,0.1,15.496124358363613,142097.73379336268
510.0,0.11,16.252472339396768,134623.35615692168
510.0,0.12,16.975153729962038,127350.96600534674
510.0,0.13,17.66830017768634,120280.56340700107
510.0,0.14,18.335261606582495,113412.14843206618
510.0,0.15,18.978798834352112,106745.72115259049
510.0,0.16,19.601219151057727,100281.28164253931
510.0,0.17,20.204474237672684,94018.82997784666
510.0,0.18,20.79023247185481,87958.36623646825
510.0,0.19,21.359933362413685,82099.89049843614
510.0,0.2,21.914829231817897,76443.40284591506
510.0,0.21,22.456017618285017,70988.90336326035
510.0,0.22,22.984466804468497,65736.39213707767
510.0,0.23,23.501036175000905,60685.869256284364
510.0,0.24,24.006492628280544,55837.334812172914
510.0,0.25,24.501523938822157,51190.788898475956
510.0,0.26,24.986749735362988,46746.231611433606
510.0,0.27,25.46273059494306,42503.66304986255
510.0,0.28,25.929975633687672,38463.08331522738
510.0,0.29,26.38894888730173,34624.49251171404
510.0,0.3,26.840074709091443,30987.890746305493
510.0,0.31,27.283742364320137,27553.278128859805
510.0,0.32,27.720309962473078,24320.654772190537
510.0,0.33,28.150107840443013,21290.020792149586
510.0,0.34,28.57344148753451,18461.376307712726
510.0,0.35,28.990594085919405,15834.721441067632
510.0,0.36,29.401828726586587,13410.056317704773
510.0,0.37,29.80739035005445,11187.381066511101
510.0,0.38,30.207507452510978,9166.695819866658
510.0,0.39,30.602393591130962,7348.000713744237
510.0,0.4,30.992248716727225,5731.295887812204
510.0,0.41,31.377260357342664,4316.581485540535
510.0,0.42,31.75760467266784,3103.8576543102567
510.0,0.43,32.13344739610802,2093.1245455263784
510.0,0.44,32.504944678793535,1284.3823147344144
510.0,0.45,32.87224384772684,677.6311217406569
510.0,0.46,33.23548408850701,272.8711307363343
510.0,0.47,33.59479706160449,70.10251042577772
510.0,0.48,33.950307459924076,69.32543415874517
510.0,0.49,34.30213351435102,270.54008006706243
510.0,0.5,34.650387453091355,673.7466312057313
510.0,0.51,34.995175919865545,1278.9452756986607
510.0,0.52,35.33660035537268,2086.1362068892076
510.0,0.53,35.67475734589251,3095.319623495695
510.0,0.54,36.00973894242082,4306.4957297720675
510.0,0.55,36.34163295332621,5719.6647356739495
510.0,0.56,36.67052321316499,7334.826857030186
510.0,0.57,36.996489829986025,9151.982315720186
510.0,0.58,37.3196094131925,11171.131339857302
510.0,0.59,37.639955283796944,13392.274163978214
510.0,0.6,37.957597668704224,15815.41102923897
510.0,0.61,38.27260388048098,18440.542183617574
510.0,0.62,38.58503848391491,21267.667882123533
510.0,0.63,38.894963450531506,24296.78838701464
510.0,0.64,39.20243830211545,27527.903968021168
510.0,0.65,39.50752024417827,30961.014902577903
510.0,0.66,39.810264290219706,34596.12147606415
510.0,0.67,40.11072337754743,38433.22398205222
510.0,0.68,40.40894847534537,42472.32272256456
510.0,0.69,40.70498868561572,46713.41800833986
510.0,0.7,40.998891337560465,51156.51015910891
510.0,0.71,41.290702075916286,55801.599503879595
510.0,0.72,41.58046494370962,60648.68638123276
510.0,0.73,41.86822245985673,65697.77113962815
510.0,0.74,42.15401569199592,70948.8541377216
510.0,0.75,42.43788432490509,76401.93574469353
510.0,0.76,42.71986672482737,82057.01634058953
510.0,0.77,43.0,87914.09631667299
510.0,0.78,43.27832005765689,93973.1760757911
510.0,0.79,43.554861657752674,100234.25603275378
510.0,0.8,43.829658463635795,106697.33661472697
510.0,0.81,44.10274308987988,113362.41826164031
510.0,0.82,44.374147147465656,120229.50142660979
510.0,0.83,44.64390128649065,127298.58657637694
510.0,0.84,44.912035236570034,134569.67419176325
510.0,0.85,45.17857784507936,142042.76476814286
510.0,0.86,45.443557113378375,149717.85881593265
510.0,0.87,45.70700023114478,157594.9568611009
510.0,0.88,45.96893360893699,165674.0594456956
510.0,0.89,46.22938290909629,173955.16712839296
510.0,0.9,46.488373075090834,182438.280485067
510.0,0.91,46.74592835939637,191123.40010938118
510.0,0.92,47.00207235000181,200010.52661340323
510.0,0.93,47.25682799562188,209099.660628244
510.0,0.94,47.51021762969286,218390.8028047211
510.0,0.95,47.76226299322265,227883.9538140493
510.0,0.96,48.01298525656109,237579.11434855772
510.0,0.97,48.26240504015252,247476.2851224357
510.0,0.98,48.51054243432789,257575.4668725092
510.0,0.99,48.75741701819031,267876.66035904776
510.0,1.0,49.00304787764431,278379.866366604
520.0,0.0,0.0,207009.58613624919
520.0,0.01,4.900304787764432,198088.93492473703
520.0,0.02,6.930077490618269,189364.79570290216
520.0,0.03,8.487576864981019,180837.16852285832
520.0,0.04,9.800609575528863,172506.05343811875
520.0,0.05,10.957414615908949,164371.45050363283
520.0,0.06,12.003246314140272,156433.3597758243
520.0,0.07,12.964987816843836,148691.78131262958
520.0,0.08,13.860154981236539,141146.7151735385
520.0,0.09,14.700914363293293,133798.16141963503
520.0,0.1,15.496124358363613,126646.1201136399
520.0,0.11,16.252472339396768,119690.59131995407
